driverId,constructorId,gridPosition,finalPosition,q1,q2,q3,constructorPosition
815,9,1,4,89000.0,88000.0,88000.0,3
815,9,3,2,79000.0,79000.0,89000.0,2
815,9,3,1,73000.0,71000.0,71000.0,1
815,9,2,2,102000.0,101000.0,101000.0,1
815,9,3,2,78000.0,78000.0,78000.0,3
815,10,10,7,86000.0,85000.0,85000.0,6
815,9,5,2,80000.0,79000.0,79000.0,1
815,10,8,7,98000.0,98000.0,98000.0,4
815,10,4,5,104000.0,103000.0,121000.0,9
815,10,10,7,73000.0,73000.0,72000.0,5
815,9,9,4,95000.0,95000.0,95000.0,1
815,1,9,9,97000.0,97000.0,114000.0,7
815,9,4,2,100000.0,102000.0,101000.0,1
815,10,8,8,100000.0,100000.0,100000.0,4
815,10,10,8,95000.0,94000.0,94000.0,7
815,10,7,7,77000.0,76000.0,76000.0,6
815,10,7,6,84000.0,84000.0,84000.0,5
815,10,7,3,99000.0,98000.0,98000.0,5
815,10,4,5,109000.0,108000.0,108000.0,6
815,10,5,9,70000.0,69000.0,69000.0,4
815,10,8,3,103000.0,103000.0,102000.0,6
815,10,8,12,93000.0,92000.0,92000.0,9
815,9,3,6,64000.0,64000.0,63000.0,1
815,211,9,4,87000.0,86000.0,86000.0,3
815,211,4,4,93000.0,93000.0,92000.0,4
815,9,5,5,71000.0,71000.0,71000.0,1
815,9,2,1,114000.0,112000.0,109000.0,1
815,9,4,4,87000.0,87000.0,87000.0,1
815,10,5,7,92000.0,92000.0,91000.0,4
815,10,9,4,72000.0,72000.0,72000.0,4
815,9,4,2,90000.0,89000.0,89000.0,1
815,9,13,6,81000.0,81000.0,81000.0,1
815,9,2,2,105000.0,104000.0,104000.0,1
815,10,9,8,80000.0,80000.0,80000.0,5
815,9,3,4,92000.0,92000.0,91000.0,1
815,211,7,6,105000.0,104000.0,104000.0,7
815,9,5,6,71000.0,70000.0,70000.0,1
815,9,9,3,78000.0,77000.0,77000.0,1
815,9,2,2,118000.0,112000.0,107000.0,1
815,9,7,4,81000.0,79000.0,71000.0,1
815,9,5,2,81000.0,81000.0,80000.0,1
815,10,9,12,72000.0,72000.0,72000.0,6
815,9,4,7,73000.0,71000.0,75000.0,1
815,9,1,1,89000.0,88000.0,88000.0,1
815,211,5,6,102000.0,101000.0,101000.0,5
815,9,8,8,80000.0,80000.0,80000.0,1
815,9,8,7,65000.0,65000.0,65000.0,1
815,9,9,4,96000.0,95000.0,94000.0,1
815,9,4,3,79000.0,78000.0,78000.0,1
815,10,8,8,83000.0,82000.0,82000.0,5
815,10,9,7,84000.0,84000.0,83000.0,7
815,10,4,5,101000.0,101000.0,101000.0,5
815,9,11,8,72000.0,72000.0,72000.0,1
815,10,7,11,98000.0,97000.0,96000.0,7
815,10,7,3,75000.0,74000.0,74000.0,5
817,9,1,1,72000.0,71000.0,70000.0,3
817,9,6,1,93000.0,92000.0,91000.0,3
817,9,8,4,83000.0,82000.0,82000.0,3
817,9,14,6,69000.0,69000.0,69000.0,3
817,213,4,7,78000.0,77000.0,77000.0,8
817,9,4,3,92000.0,91000.0,90000.0,3
817,5,5,8,92000.0,91000.0,90000.0,7
817,1,10,6,92000.0,91000.0,91000.0,3
817,1,5,4,108000.0,106000.0,104000.0,3
817,4,6,3,86000.0,86000.0,86000.0,5
817,5,7,7,96000.0,96000.0,95000.0,7
817,5,7,7,84000.0,84000.0,84000.0,7
817,4,5,5,93000.0,92000.0,92000.0,5
817,9,11,4,68000.0,68000.0,67000.0,3
817,9,6,6,98000.0,97000.0,96000.0,3
817,9,16,4,98000.0,97000.0,96000.0,3
817,1,2,1,81000.0,80000.0,79000.0,3
817,4,8,4,76000.0,76000.0,76000.0,5
817,9,3,2,102000.0,100000.0,99000.0,3
817,9,3,3,89000.0,88000.0,88000.0,3
817,4,7,6,80000.0,80000.0,79000.0,5
817,5,6,12,91000.0,90000.0,90000.0,7
817,1,6,5,94000.0,94000.0,93000.0,3
817,9,2,4,116000.0,115000.0,114000.0,2
817,9,13,4,96000.0,94000.0,94000.0,4
817,9,5,4,97000.0,96000.0,95000.0,3
817,9,6,3,105000.0,104000.0,103000.0,3
817,4,8,8,79000.0,79000.0,81000.0,6
817,9,3,3,88000.0,86000.0,86000.0,2
817,9,5,3,98000.0,97000.0,97000.0,2
817,9,8,3,104000.0,98000.0,100000.0,2
817,4,8,4,86000.0,86000.0,86000.0,6
817,9,5,8,70000.0,69000.0,69000.0,2
817,9,6,1,77000.0,75000.0,75000.0,2
817,9,5,4,94000.0,93000.0,93000.0,3
817,9,5,6,78000.0,77000.0,77000.0,2
817,9,4,1,85000.0,83000.0,83000.0,2
817,9,5,1,130000.0,128000.0,127000.0,2
817,9,3,3,77000.0,77000.0,76000.0,2
817,9,3,5,101000.0,100000.0,99000.0,2
817,9,5,3,73000.0,73000.0,72000.0,3
817,9,10,1,102000.0,102000.0,103000.0,3
817,9,4,5,91000.0,90000.0,89000.0,3
817,9,6,3,81000.0,80000.0,80000.0,3
817,9,6,3,73000.0,72000.0,72000.0,3
817,9,4,3,65000.0,65000.0,64000.0,3
817,4,4,4,103000.0,102000.0,102000.0,6
817,9,6,7,100000.0,99000.0,99000.0,2
817,1,9,11,93000.0,86000.0,83000.0,4
817,9,6,4,95000.0,94000.0,94000.0,2
817,9,2,2,104000.0,103000.0,103000.0,2
817,9,5,2,108000.0,108000.0,107000.0,2
817,9,3,3,99000.0,83000.0,80000.0,3
817,9,3,2,75000.0,75000.0,74000.0,2
817,9,3,3,96000.0,96000.0,95000.0,2
817,9,4,6,92000.0,91000.0,91000.0,2
817,9,6,8,72000.0,72000.0,71000.0,2
817,9,4,3,79000.0,79000.0,79000.0,2
817,1,13,9,85000.0,85000.0,85000.0,5
817,9,6,5,83000.0,82000.0,82000.0,2
817,9,4,3,84000.0,83000.0,82000.0,4
817,1,7,6,79000.0,79000.0,79000.0,4
817,9,3,3,107000.0,106000.0,105000.0,2
817,4,9,6,93000.0,93000.0,93000.0,5
817,9,9,5,86000.0,85000.0,85000.0,2
817,1,6,6,75000.0,75000.0,74000.0,3
817,1,6,7,90000.0,90000.0,89000.0,3
817,4,7,5,54000.0,53000.0,53000.0,5
817,9,2,2,106000.0,105000.0,104000.0,4
817,1,6,5,87000.0,87000.0,86000.0,3
817,4,7,7,86000.0,86000.0,86000.0,5
817,9,5,5,81000.0,80000.0,80000.0,4
817,9,5,6,102000.0,101000.0,101000.0,4
817,9,8,4,86000.0,85000.0,85000.0,4
817,9,2,4,97000.0,96000.0,95000.0,3
817,9,1,2,74000.0,74000.0,73000.0,3
817,4,6,9,71000.0,71000.0,71000.0,8
817,4,13,12,78000.0,77000.0,78000.0,8
817,9,5,4,91000.0,91000.0,90000.0,3
817,9,3,4,83000.0,83000.0,82000.0,3
817,9,5,5,67000.0,66000.0,69000.0,3
817,9,4,4,91000.0,91000.0,90000.0,3
817,9,4,7,74000.0,73000.0,73000.0,3
817,9,2,7,104000.0,104000.0,103000.0,3
817,215,5,8,73000.0,72000.0,72000.0,6
817,9,4,1,95000.0,93000.0,93000.0,2
817,9,7,9,98000.0,97000.0,97000.0,5
817,9,7,6,94000.0,94000.0,93000.0,4
817,4,5,4,80000.0,79000.0,79000.0,5
817,9,4,5,77000.0,76000.0,76000.0,4
817,4,5,3,75000.0,74000.0,74000.0,3
817,4,5,10,125000.0,114000.0,111000.0,5
817,9,6,4,72000.0,71000.0,71000.0,3
817,9,6,5,77000.0,77000.0,76000.0,3
817,9,6,5,87000.0,87000.0,87000.0,3
817,4,6,7,89000.0,88000.0,88000.0,5
817,1,7,6,78000.0,77000.0,77000.0,3
818,5,6,8,93000.0,103000.0,105000.0,6
818,5,10,8,83000.0,77000.0,75000.0,7
818,5,8,9,84000.0,84000.0,84000.0,7
818,5,8,8,77000.0,76000.0,76000.0,7
818,5,9,13,100000.0,99000.0,100000.0,7
821,15,8,11,98000.0,98000.0,98000.0,7
821,15,20,14,98000.0,98000.0,98000.0,7
822,131,3,3,78000.0,77000.0,76000.0,1
822,131,10,12,102000.0,102000.0,102000.0,2
822,131,3,3,87000.0,86000.0,86000.0,2
822,131,1,2,74000.0,74000.0,73000.0,1
822,131,2,8,88000.0,88000.0,87000.0,1
822,131,3,2,89000.0,88000.0,88000.0,2
822,131,2,2,72000.0,72000.0,71000.0,1
822,131,2,7,91000.0,91000.0,90000.0,1
822,131,5,5,72000.0,72000.0,71000.0,1
822,131,2,2,77000.0,77000.0,76000.0,1
822,131,2,2,71000.0,71000.0,70000.0,1
822,131,4,4,87000.0,86000.0,86000.0,2
822,51,9,8,86000.0,85000.0,85000.0,8
822,131,1,3,78000.0,78000.0,78000.0,1
822,3,7,5,84000.0,84000.0,83000.0,4
822,3,5,10,97000.0,96000.0,96000.0,4
822,131,2,3,71000.0,70000.0,70000.0,1
822,3,8,6,104000.0,104000.0,105000.0,4
822,3,7,3,74000.0,73000.0,73000.0,4
822,3,2,4,97000.0,97000.0,96000.0,4
822,3,8,8,108000.0,107000.0,107000.0,5
822,131,4,3,105000.0,103000.0,103000.0,1
822,3,6,5,71000.0,69000.0,69000.0,3
822,3,8,5,100000.0,100000.0,113000.0,3
822,3,5,6,98000.0,97000.0,97000.0,3
822,3,4,4,87000.0,86000.0,85000.0,3
822,3,4,3,76000.0,75000.0,75000.0,3
822,3,3,9,109000.0,109000.0,108000.0,3
822,3,6,4,84000.0,84000.0,84000.0,3
822,131,1,2,92000.0,92000.0,91000.0,1
822,131,2,2,89000.0,87000.0,88000.0,1
822,131,4,2,95000.0,95000.0,97000.0,1
822,131,2,5,96000.0,96000.0,94000.0,1
822,131,2,1,82000.0,81000.0,80000.0,1
822,131,4,2,89000.0,88000.0,88000.0,1
822,131,3,5,104000.0,103000.0,103000.0,1
822,131,6,4,89000.0,88000.0,87000.0,1
822,51,7,17,94000.0,93000.0,93000.0,9
822,131,3,3,70000.0,69000.0,69000.0,1
822,131,19,3,80000.0,80000.0,79000.0,1
822,131,2,2,75000.0,75000.0,75000.0,1
822,131,5,3,64000.0,64000.0,64000.0,2
822,131,1,3,69000.0,68000.0,68000.0,1
822,131,2,5,79000.0,78000.0,78000.0,1
822,3,3,5,94000.0,93000.0,93000.0,3
822,131,4,2,93000.0,93000.0,92000.0,1
822,3,7,5,106000.0,105000.0,105000.0,3
822,3,6,13,83000.0,83000.0,83000.0,3
822,3,4,5,94000.0,93000.0,93000.0,3
822,131,1,1,93000.0,93000.0,92000.0,1
822,131,1,1,64000.0,63000.0,62000.0,1
822,3,3,6,94000.0,93000.0,93000.0,3
822,51,7,6,80000.0,80000.0,79000.0,5
822,131,3,1,88000.0,87000.0,87000.0,1
822,131,6,3,77000.0,75000.0,75000.0,1
822,3,3,3,102000.0,101000.0,101000.0,3
822,3,8,11,107000.0,106000.0,106000.0,3
822,3,5,4,94000.0,93000.0,93000.0,3
822,3,3,5,98000.0,97000.0,96000.0,3
822,131,3,6,93000.0,92000.0,91000.0,1
822,131,3,1,94000.0,93000.0,93000.0,1
822,131,3,5,68000.0,67000.0,67000.0,1
822,131,1,1,65000.0,64000.0,64000.0,1
822,131,3,2,72000.0,72000.0,72000.0,1
822,131,1,3,91000.0,89000.0,88000.0,2
822,131,2,2,103000.0,101000.0,101000.0,1
822,131,9,2,99000.0,88000.0,87000.0,1
822,3,7,7,116000.0,116000.0,116000.0,6
822,131,9,6,94000.0,93000.0,93000.0,1
822,131,6,6,83000.0,83000.0,83000.0,1
822,131,2,3,88000.0,88000.0,87000.0,1
822,131,2,2,102000.0,102000.0,101000.0,1
822,131,1,1,85000.0,83000.0,82000.0,1
822,131,4,4,99000.0,97000.0,96000.0,1
822,3,15,5,91000.0,103000.0,108000.0,4
822,131,2,3,77000.0,76000.0,75000.0,1
822,131,1,3,86000.0,85000.0,85000.0,1
822,3,9,8,97000.0,97000.0,97000.0,9
822,131,1,1,102000.0,101000.0,100000.0,1
822,131,2,11,85000.0,85000.0,84000.0,1
822,51,7,5,80000.0,80000.0,90000.0,5
822,131,1,2,76000.0,75000.0,75000.0,1
822,3,5,6,83000.0,82000.0,82000.0,4
822,131,3,3,64000.0,63000.0,63000.0,1
822,131,2,2,90000.0,89000.0,88000.0,1
822,131,1,2,92000.0,91000.0,91000.0,1
822,3,8,8,80000.0,79000.0,79000.0,5
822,3,2,2,78000.0,77000.0,76000.0,3
822,131,20,4,96000.0,95000.0,94000.0,1
822,3,4,5,88000.0,87000.0,86000.0,5
822,51,6,6,91000.0,91000.0,91000.0,4
822,3,3,3,99000.0,98000.0,98000.0,3
822,3,3,4,86000.0,84000.0,84000.0,3
822,3,2,3,70000.0,69000.0,68000.0,5
822,3,3,8,94000.0,94000.0,94000.0,6
822,51,5,7,90000.0,89000.0,89000.0,5
822,131,2,3,75000.0,74000.0,73000.0,1
822,131,4,2,78000.0,78000.0,80000.0,1
822,3,4,7,76000.0,75000.0,75000.0,6
822,3,6,3,129000.0,128000.0,128000.0,4
822,131,3,5,94000.0,93000.0,92000.0,1
822,3,3,8,85000.0,83000.0,83000.0,4
822,131,4,2,77000.0,77000.0,76000.0,1
822,51,9,15,78000.0,78000.0,78000.0,9
822,131,3,3,84000.0,83000.0,82000.0,2
822,131,3,4,73000.0,72000.0,72000.0,2
822,131,4,3,81000.0,80000.0,79000.0,1
822,131,1,8,53000.0,53000.0,53000.0,1
822,131,2,2,95000.0,95000.0,95000.0,1
822,131,3,3,91000.0,90000.0,89000.0,1
822,131,1,2,85000.0,85000.0,85000.0,1
822,131,5,5,97000.0,97000.0,97000.0,1
822,131,3,2,80000.0,80000.0,79000.0,1
822,3,6,3,80000.0,80000.0,80000.0,3
822,131,6,4,71000.0,71000.0,71000.0,1
822,131,3,1,92000.0,92000.0,91000.0,1
822,131,3,4,91000.0,90000.0,90000.0,2
822,131,2,2,76000.0,76000.0,76000.0,1
822,131,5,2,64000.0,64000.0,64000.0,2
822,131,16,5,106000.0,105000.0,104000.0,1
822,131,2,5,77000.0,92000.0,95000.0,1
822,131,1,2,69000.0,68000.0,68000.0,1
822,131,3,2,92000.0,92000.0,91000.0,1
822,131,1,1,97000.0,96000.0,96000.0,1
822,131,6,3,103000.0,101000.0,100000.0,1
822,131,5,5,92000.0,90000.0,90000.0,1
822,131,3,5,95000.0,93000.0,93000.0,1
825,210,9,8,103000.0,103000.0,124000.0,5
825,210,6,10,92000.0,91000.0,91000.0,8
825,210,5,11,73000.0,72000.0,72000.0,6
825,210,8,9,80000.0,79000.0,89000.0,8
825,1,6,7,70000.0,69000.0,69000.0,6
825,210,4,10,87000.0,87000.0,87000.0,7
825,210,8,11,93000.0,93000.0,93000.0,6
825,210,10,9,81000.0,81000.0,81000.0,7
825,210,9,12,115000.0,114000.0,111000.0,8
825,210,7,5,91000.0,91000.0,91000.0,3
825,1,4,2,90000.0,103000.0,105000.0,1
825,210,8,7,77000.0,77000.0,76000.0,6
825,1,5,7,102000.0,97000.0,98000.0,6
825,1,5,10,86000.0,85000.0,85000.0,5
825,210,10,9,89000.0,89000.0,89000.0,5
825,210,9,11,68000.0,68000.0,69000.0,9
825,1,11,5,99000.0,99000.0,99000.0,5
825,1,7,12,131000.0,128000.0,128000.0,5
825,1,7,9,71000.0,71000.0,70000.0,5
825,210,7,7,77000.0,77000.0,76000.0,6
825,1,7,8,98000.0,98000.0,97000.0,5
825,210,7,9,88000.0,87000.0,87000.0,5
825,210,6,5,89000.0,89000.0,89000.0,7
825,210,9,6,92000.0,91000.0,92000.0,7
825,210,8,13,94000.0,93000.0,93000.0,10
825,210,7,6,82000.0,82000.0,82000.0,4
825,210,5,17,92000.0,86000.0,82000.0,9
825,1,9,10,107000.0,106000.0,106000.0,6
826,9,4,6,105000.0,104000.0,104000.0,4
826,5,10,14,107000.0,106000.0,107000.0,7
826,9,9,10,102000.0,102000.0,101000.0,4
826,5,7,7,71000.0,71000.0,71000.0,7
826,5,8,9,93000.0,104000.0,107000.0,6
826,9,4,4,80000.0,80000.0,80000.0,4
826,5,9,9,101000.0,96000.0,100000.0,7
826,5,7,9,105000.0,104000.0,104000.0,7
826,213,6,7,54000.0,53000.0,53000.0,7
826,9,6,3,97000.0,96000.0,96000.0,3
826,5,9,9,77000.0,77000.0,77000.0,9
826,9,7,2,83000.0,83000.0,83000.0,4
826,9,7,6,94000.0,93000.0,93000.0,4
826,213,8,4,75000.0,75000.0,74000.0,7
826,9,5,4,76000.0,76000.0,76000.0,4
830,5,6,7,100000.0,101000.0,111000.0,5
830,9,4,6,83000.0,82000.0,82000.0,3
830,9,2,6,76000.0,76000.0,76000.0,3
830,9,5,5,93000.0,93000.0,92000.0,3
830,9,3,1,75000.0,74000.0,74000.0,2
830,9,1,2,90000.0,90000.0,88000.0,2
830,5,9,4,84000.0,83000.0,83000.0,7
830,9,6,5,103000.0,102000.0,102000.0,2
830,9,1,1,95000.0,95000.0,95000.0,2
830,9,3,2,88000.0,88000.0,87000.0,2
830,9,2,1,71000.0,70000.0,70000.0,1
830,9,2,2,78000.0,76000.0,76000.0,2
830,9,7,6,80000.0,79000.0,80000.0,1
830,5,5,10,86000.0,85000.0,85000.0,7
830,9,4,3,75000.0,75000.0,74000.0,2
830,9,4,5,100000.0,82000.0,80000.0,3
830,9,4,5,85000.0,85000.0,85000.0,3
830,9,1,1,79000.0,78000.0,77000.0,1
830,9,4,4,101000.0,101000.0,101000.0,3
830,9,2,6,117000.0,110000.0,108000.0,2
830,9,2,1,72000.0,71000.0,71000.0,1
830,9,2,11,108000.0,107000.0,106000.0,2
830,9,5,4,89000.0,89000.0,88000.0,3
830,9,5,4,93000.0,92000.0,92000.0,3
830,9,4,3,82000.0,81000.0,81000.0,3
830,9,2,1,95000.0,95000.0,94000.0,1
830,9,2,1,75000.0,75000.0,74000.0,3
830,9,5,2,68000.0,68000.0,67000.0,3
830,9,6,3,97000.0,96000.0,95000.0,3
830,9,3,3,89000.0,88000.0,89000.0,3
830,9,5,5,81000.0,80000.0,80000.0,3
830,9,2,2,98000.0,97000.0,96000.0,3
830,9,1,2,75000.0,75000.0,74000.0,3
830,9,2,1,72000.0,72000.0,72000.0,3
830,9,4,4,91000.0,90000.0,89000.0,3
830,9,2,1,63000.0,63000.0,63000.0,3
830,9,3,4,71000.0,70000.0,70000.0,3
830,9,1,1,89000.0,87000.0,86000.0,1
830,9,1,1,71000.0,70000.0,70000.0,1
830,9,1,1,90000.0,90000.0,89000.0,1
830,9,8,7,113000.0,112000.0,111000.0,1
830,9,2,2,101000.0,100000.0,100000.0,1
830,9,5,4,74000.0,73000.0,73000.0,3
830,9,11,4,114000.0,113000.0,113000.0,1
830,9,3,5,77000.0,75000.0,75000.0,1
830,9,1,1,64000.0,64000.0,63000.0,1
830,9,1,1,64000.0,63000.0,63000.0,1
830,9,3,2,91000.0,90000.0,90000.0,3
830,9,8,2,67000.0,66000.0,71000.0,3
830,9,9,8,104000.0,104000.0,105000.0,3
830,9,3,2,86000.0,85000.0,85000.0,2
830,9,3,3,76000.0,77000.0,76000.0,2
830,9,2,2,93000.0,93000.0,91000.0,2
830,9,4,2,91000.0,90000.0,90000.0,3
830,9,3,3,72000.0,71000.0,70000.0,3
830,9,1,1,70000.0,69000.0,68000.0,2
830,9,3,9,76000.0,75000.0,75000.0,2
830,9,1,1,89000.0,89000.0,88000.0,1
830,9,3,4,79000.0,78000.0,79000.0,2
830,9,3,2,92000.0,91000.0,91000.0,2
830,9,3,2,95000.0,93000.0,93000.0,2
830,9,4,6,105000.0,104000.0,103000.0,2
830,9,1,1,80000.0,78000.0,70000.0,1
830,9,1,2,65000.0,65000.0,64000.0,1
830,9,2,1,91000.0,91000.0,91000.0,1
830,9,4,3,98000.0,97000.0,96000.0,3
830,9,7,1,80000.0,81000.0,80000.0,1
830,9,1,1,80000.0,79000.0,85000.0,1
830,9,1,1,73000.0,72000.0,72000.0,1
830,9,1,1,72000.0,71000.0,71000.0,1
830,9,4,6,75000.0,76000.0,74000.0,3
830,9,9,4,93000.0,92000.0,92000.0,3
830,9,14,1,104000.0,104000.0,103000.0,1
830,9,10,1,78000.0,77000.0,78000.0,1
830,9,6,1,118000.0,112000.0,106000.0,1
830,9,2,1,78000.0,77000.0,76000.0,1
830,9,2,1,81000.0,80000.0,80000.0,1
830,9,1,1,65000.0,64000.0,64000.0,1
830,9,7,3,103000.0,102000.0,122000.0,3
830,9,4,4,73000.0,72000.0,71000.0,3
830,9,4,1,64000.0,64000.0,63000.0,3
830,9,2,2,69000.0,68000.0,68000.0,2
830,9,3,1,76000.0,76000.0,76000.0,2
830,9,1,2,87000.0,87000.0,87000.0,1
830,9,5,5,84000.0,84000.0,83000.0,3
830,9,6,4,100000.0,99000.0,99000.0,2
830,9,4,3,71000.0,71000.0,71000.0,2
830,9,1,1,75000.0,75000.0,74000.0,1
830,9,1,1,83000.0,82000.0,82000.0,2
830,9,3,2,88000.0,87000.0,87000.0,2
830,9,7,2,81000.0,81000.0,81000.0,2
830,9,1,1,88000.0,88000.0,88000.0,1
830,9,7,7,83000.0,82000.0,82000.0,2
830,9,1,5,65000.0,64000.0,64000.0,1
830,9,1,1,94000.0,93000.0,92000.0,2
830,9,2,2,84000.0,83000.0,83000.0,2
830,9,1,1,92000.0,83000.0,81000.0,1
830,9,5,5,92000.0,92000.0,91000.0,3
830,9,1,1,70000.0,70000.0,70000.0,1
830,9,5,3,77000.0,77000.0,76000.0,3
830,9,1,1,85000.0,84000.0,83000.0,1
830,9,3,1,102000.0,102000.0,101000.0,1
830,9,3,2,77000.0,76000.0,76000.0,2
830,9,3,3,103000.0,102000.0,101000.0,2
830,9,1,1,79000.0,78000.0,87000.0,2
830,9,2,1,80000.0,79000.0,79000.0,1
830,9,4,5,73000.0,72000.0,72000.0,3
830,9,7,5,95000.0,95000.0,95000.0,3
830,9,2,1,72000.0,72000.0,72000.0,1
830,9,3,1,78000.0,77000.0,77000.0,1
830,9,4,3,72000.0,72000.0,71000.0,1
830,9,2,1,77000.0,76000.0,76000.0,3
830,9,16,4,94000.0,94000.0,93000.0,3
830,9,4,5,69000.0,69000.0,68000.0,3
830,9,6,5,98000.0,97000.0,97000.0,3
830,9,4,6,83000.0,82000.0,81000.0,3
830,9,6,1,95000.0,95000.0,95000.0,1
830,5,8,8,106000.0,105000.0,105000.0,7
830,9,4,1,83000.0,83000.0,83000.0,3
830,9,4,2,91000.0,86000.0,86000.0,1
830,5,9,8,98000.0,97000.0,97000.0,6
830,9,1,1,84000.0,83000.0,83000.0,1
830,9,2,2,96000.0,96000.0,95000.0,3
830,9,1,1,68000.0,67000.0,67000.0,3
830,9,3,3,93000.0,93000.0,92000.0,3
830,9,2,7,99000.0,100000.0,101000.0,1
830,9,7,2,75000.0,74000.0,74000.0,2
830,9,3,2,86000.0,86000.0,85000.0,2
830,9,2,3,78000.0,77000.0,80000.0,3
830,9,3,1,89000.0,89000.0,88000.0,2
830,9,2,1,94000.0,93000.0,93000.0,1
830,9,4,2,89000.0,88000.0,88000.0,3
830,9,3,1,91000.0,90000.0,90000.0,3
830,9,1,1,88000.0,88000.0,87000.0,1
830,9,1,1,90000.0,89000.0,89000.0,1
830,9,4,1,87000.0,86000.0,86000.0,2
830,9,4,1,88000.0,88000.0,88000.0,3
830,9,5,5,77000.0,77000.0,76000.0,3
830,9,4,4,98000.0,89000.0,88000.0,3
830,9,1,1,94000.0,93000.0,93000.0,1
830,9,2,2,90000.0,89000.0,89000.0,2
830,9,1,1,91000.0,91000.0,89000.0,1
830,9,2,2,71000.0,70000.0,70000.0,1
830,5,8,9,80000.0,80000.0,80000.0,7
830,5,9,10,99000.0,99000.0,98000.0,7
830,9,2,1,81000.0,80000.0,80000.0,3
830,9,4,3,77000.0,76000.0,76000.0,3
830,9,3,6,73000.0,70000.0,71000.0,1
830,9,1,1,77000.0,77000.0,76000.0,1
830,9,2,3,93000.0,92000.0,92000.0,2
830,9,3,2,79000.0,78000.0,78000.0,2
830,9,1,1,84000.0,84000.0,83000.0,1
830,9,1,1,91000.0,90000.0,89000.0,1
831,15,9,8,98000.0,98000.0,98000.0,4
832,6,1,1,76000.0,76000.0,75000.0,2
832,6,2,3,93000.0,92000.0,92000.0,2
832,6,8,8,91000.0,90000.0,90000.0,4
832,5,0,10,77000.0,76000.0,76000.0,8
832,6,3,2,91000.0,90000.0,90000.0,1
832,1,7,13,86000.0,86000.0,85000.0,3
832,6,3,3,88000.0,88000.0,88000.0,1
832,6,4,5,102000.0,101000.0,101000.0,4
832,6,4,3,114000.0,113000.0,109000.0,2
832,4,7,8,81000.0,81000.0,81000.0,4
832,6,2,1,76000.0,76000.0,76000.0,2
832,5,10,4,102000.0,101000.0,102000.0,6
832,6,3,5,87000.0,87000.0,87000.0,4
832,1,7,5,73000.0,72000.0,72000.0,4
832,1,6,6,91000.0,90000.0,89000.0,4
832,1,9,6,71000.0,71000.0,71000.0,4
832,6,4,8,72000.0,72000.0,71000.0,4
832,6,3,8,71000.0,70000.0,70000.0,2
832,1,7,12,98000.0,97000.0,97000.0,4
832,6,2,3,107000.0,106000.0,102000.0,4
832,1,3,2,80000.0,79000.0,79000.0,3
832,6,6,5,81000.0,79000.0,71000.0,4
832,4,7,8,92000.0,92000.0,92000.0,4
832,4,8,12,73000.0,73000.0,72000.0,4
832,4,7,7,95000.0,94000.0,94000.0,7
832,6,3,4,79000.0,79000.0,79000.0,2
832,6,6,6,81000.0,80000.0,80000.0,4
832,6,5,11,92000.0,91000.0,90000.0,4
832,1,10,5,87000.0,86000.0,86000.0,4
832,6,7,6,115000.0,114000.0,114000.0,3
832,6,4,6,77000.0,75000.0,75000.0,3
832,6,11,5,82000.0,79000.0,89000.0,4
832,6,4,3,89000.0,89000.0,89000.0,2
832,6,2,3,90000.0,89000.0,88000.0,1
832,6,12,6,93000.0,93000.0,92000.0,3
832,1,8,5,64000.0,63000.0,63000.0,2
832,6,7,6,70000.0,70000.0,71000.0,3
832,6,2,4,78000.0,77000.0,77000.0,2
832,6,1,3,105000.0,105000.0,104000.0,2
832,6,1,3,81000.0,80000.0,80000.0,3
832,6,1,1,92000.0,91000.0,90000.0,3
832,6,5,7,94000.0,94000.0,93000.0,4
832,6,4,3,95000.0,95000.0,94000.0,3
832,6,3,5,87000.0,87000.0,87000.0,2
832,6,2,2,72000.0,72000.0,71000.0,2
832,6,18,4,81000.0,80000.0,80000.0,2
832,6,3,6,65000.0,64000.0,64000.0,4
832,6,5,10,89000.0,88000.0,87000.0,4
832,6,2,5,73000.0,72000.0,72000.0,4
832,1,5,6,94000.0,93000.0,93000.0,4
832,1,7,5,89000.0,88000.0,88000.0,4
832,6,3,2,92000.0,85000.0,82000.0,2
832,6,10,6,87000.0,86000.0,87000.0,4
832,6,3,2,83000.0,82000.0,82000.0,2
832,6,3,2,93000.0,92000.0,92000.0,3
832,6,7,6,81000.0,81000.0,81000.0,2
832,6,5,11,79000.0,78000.0,79000.0,4
832,6,4,4,85000.0,84000.0,84000.0,2
832,5,6,6,73000.0,73000.0,73000.0,5
832,6,4,5,76000.0,75000.0,75000.0,2
832,6,7,5,94000.0,94000.0,94000.0,2
832,6,4,3,89000.0,89000.0,88000.0,2
832,6,5,7,82000.0,82000.0,81000.0,3
832,6,3,6,69000.0,69000.0,68000.0,3
832,4,9,5,103000.0,103000.0,103000.0,5
832,6,6,6,90000.0,90000.0,89000.0,3
832,4,9,9,93000.0,92000.0,92000.0,5
832,4,8,10,72000.0,72000.0,72000.0,4
832,6,2,4,78000.0,78000.0,77000.0,3
832,4,9,10,83000.0,83000.0,83000.0,5
832,6,5,3,83000.0,83000.0,82000.0,3
832,6,1,1,100000.0,101000.0,100000.0,2
832,6,6,6,72000.0,71000.0,71000.0,2
832,5,10,6,97000.0,97000.0,97000.0,7
832,6,4,3,65000.0,65000.0,64000.0,2
