raceId,driverId,constructorId,gridPosition,finalPosition,points,totalLaps,finalMilliseconds,fastestLap,fastestLapTime,fastestLapSpeed,statusId
885,8,208,5,10,1.0,78,8308638,78,1:17.392,155.364,1
885,807,15,11,11,0.0,78,8314628,29,1:19.853,150.576,1
885,822,3,14,12,0.0,78,8314747,68,1:20.921,148.589,1
885,821,15,19,13,0.0,78,8315268,71,1:18.685,152.811,1
885,820,206,22,14,0.0,78,8321941,78,1:19.016,152.171,1
885,823,207,15,15,0.0,78,8334646,50,1:20.494,149.377,1
886,20,9,1,1,25.0,70,5529143,55,1:16.561,205.06,1
886,4,6,6,2,18.0,70,5543551,69,1:16.203,206.023,1
886,1,131,2,3,15.0,70,5545085,69,1:16.354,205.615,1
886,17,9,5,4,12.0,70,5554874,69,1:16.182,206.08,1
886,3,131,4,5,10.0,70,5598868,70,1:16.534,205.132,1
887,3,131,2,1,25.0,52,5579456,50,1:33.531,226.744,1
887,17,9,4,2,18.0,52,5580221,52,1:33.401,227.059,1
887,4,6,9,3,15.0,52,5586580,50,1:34.090,225.396,1
887,1,131,1,4,12.0,52,5587212,51,1:34.159,225.231,1
887,8,208,8,5,10.0,52,5590713,49,1:35.384,222.339,1
887,13,6,11,6,8.0,52,5594029,51,1:35.273,222.598,1
887,16,10,6,7,6.0,52,5595791,35,1:35.961,221.002,1
887,817,5,5,8,4.0,52,5595999,37,1:35.927,221.08,1
887,814,10,21,9,2.0,52,5597399,52,1:35.330,222.465,1
887,807,15,14,10,1.0,52,5599165,48,1:36.013,220.882,1
887,813,3,15,11,0.0,52,5600591,52,1:35.907,221.126,1
887,822,3,16,12,0.0,52,5604550,52,1:36.312,220.196,1
887,18,1,10,13,0.0,52,5605425,39,1:36.356,220.096,1
887,821,15,17,14,0.0,52,5605741,32,1:36.439,219.906,1
887,819,207,18,15,0.0,52,5611069,52,1:37.091,218.43,1
887,824,206,19,16,0.0,52,5615553,51,1:37.978,216.452,1
887,820,206,20,17,0.0,52,5647116,50,1:39.156,213.881,1
887,823,207,22,18,0.0,52,5647215,50,1:38.722,214.821,1
888,20,9,2,1,25.0,60,6074711,59,1:34.164,196.814,1
888,8,208,4,2,18.0,60,6075719,57,1:33.767,197.647,1
888,154,208,5,3,15.0,60,6080541,57,1:34.576,195.956,1
888,4,6,8,4,12.0,60,6082432,51,1:33.468,198.279,1
888,1,131,1,5,10.0,60,6101638,57,1:34.156,196.83,1
888,18,1,9,6,8.0,60,6102707,49,1:34.201,196.736,1
888,17,9,3,7,6.0,60,6112273,55,1:34.782,195.53,1
888,815,1,13,8,4.0,60,6113017,50,1:36.134,192.78,1
888,3,131,11,9,2.0,60,6121532,55,1:34.181,196.778,1
888,807,15,10,10,1.0,60,6124603,58,1:34.244,196.647,1
888,814,10,12,11,0.0,60,6128482,43,1:36.566,191.918,1
888,817,5,6,12,0.0,60,6131686,58,1:35.982,193.086,1
888,16,10,15,13,0.0,60,6132449,60,1:35.816,193.42,1
888,821,15,14,14,0.0,60,6134871,56,1:35.792,193.469,1
888,813,3,18,15,0.0,60,6136640,56,1:34.293,196.544,1
890,1,131,1,1,25.0,70,6149445,69,1:24.647,186.322,1
890,8,208,6,2,18.0,70,6160383,61,1:25.260,184.982,1
890,20,9,2,3,15.0,70,6161904,57,1:24.553,186.529,1
890,17,9,10,4,12.0,70,6167489,61,1:24.069,187.603,1
890,4,6,5,5,10.0,70,6180856,56,1:25.394,184.692,1
890,154,208,3,6,8.0,70,6201740,54,1:25.328,184.834,1
890,18,1,13,7,6.0,70,6203264,56,1:26.195,182.975,1
890,13,6,7,8,4.0,70,6205892,59,1:25.176,185.164,1
891,20,9,2,1,25.0,44,5022196,40,1:50.756,227.657,1
891,4,6,9,2,18.0,44,5039065,36,1:51.383,226.375,1
891,1,131,1,3,15.0,44,5049930,39,1:51.596,225.943,1
891,3,131,4,4,12.0,44,5052068,39,1:51.582,225.971,1
891,17,9,3,5,10.0,44,5056041,31,1:51.397,226.347,1
891,18,1,6,6,8.0,44,5062990,36,1:50.823,227.519,1
891,13,6,10,7,6.0,44,5076118,40,1:52.182,224.763,1
891,154,208,7,8,4.0,44,5078042,34,1:52.497,224.133,1
891,16,10,12,9,2.0,44,5091743,35,1:52.226,224.675,1
891,817,5,19,10,1.0,44,5095666,38,1:50.967,227.224,1
891,815,1,13,11,0.0,44,5104132,34,1:53.472,222.208,1
891,818,5,18,12,0.0,44,5108936,29,1:53.065,223.008,1
891,807,15,11,13,0.0,44,5110454,41,1:53.110,222.919,1
891,821,15,21,14,0.0,44,5122632,30,1:51.849,225.432,1
891,822,3,20,15,0.0,44,5129652,31,1:52.688,223.754,1
892,20,9,1,1,25.0,53,4713352,52,1:27.190,239.187,1
892,4,6,5,2,18.0,53,4718819,52,1:26.797,240.27,1
892,17,9,2,3,15.0,53,4719702,53,1:26.690,240.567,1
892,13,6,4,4,12.0,53,4722713,48,1:27.095,239.448,1
892,807,15,3,5,10.0,53,4723707,48,1:26.716,240.495,1
892,3,131,6,6,8.0,53,4724351,50,1:26.500,241.095,1
892,817,5,7,7,6.0,53,4745681,52,1:27.294,238.903,1
892,154,208,13,8,4.0,53,4746482,52,1:27.043,239.591,1
892,1,131,12,9,2.0,53,4746879,51,1:25.849,242.924,1
892,18,1,9,10,1.0,53,4751679,46,1:27.830,237.445,1
892,8,208,11,11,0.0,53,4752047,45,1:26.948,239.853,1
892,815,1,8,12,0.0,53,4753117,44,1:27.607,238.049,1
892,821,15,16,13,0.0,53,4754232,53,1:27.092,239.457,1
892,813,3,14,14,0.0,53,4762437,51,1:26.981,239.762,1
892,822,3,18,15,0.0,53,4770179,53,1:27.166,239.253,1
893,20,9,1,1,25.0,61,7153132,46,1:48.574,167.94,1
893,4,6,7,2,18.0,61,7185759,44,1:51.082,164.149,1
893,8,208,13,3,15.0,61,7197052,55,1:51.140,164.063,1
893,3,131,2,4,12.0,61,7204287,51,1:50.353,165.233,1
893,1,131,5,5,10.0,61,7206291,59,1:49.916,165.89,1
893,13,6,6,6,8.0,61,7217009,45,1:50.509,165,1
893,18,1,8,7,6.0,61,7236486,46,1:51.740,163.182,1
893,815,1,14,8,4.0,61,7236952,46,1:51.926,162.911,1
893,807,15,11,9,2.0,61,7237393,47,1:52.186,162.533,1
893,16,10,15,10,1.0,61,7237800,43,1:49.656,166.283,1
893,813,3,18,11,0.0,61,7241611,46,1:50.708,164.703,1
893,821,15,10,12,0.0,61,7251026,37,1:52.007,162.793,1
893,822,3,16,13,0.0,61,7258293,53,1:51.706,163.232,1
893,818,5,12,14,0.0,61,7266644,45,1:50.328,165.27,1
894,20,9,1,1,25.0,55,6193701,53,1:41.380,199.388,1
894,8,208,9,2,18.0,55,6197925,51,1:41.975,198.225,1
894,154,208,3,3,15.0,55,6198628,46,1:41.936,198.3,1
894,807,15,7,4,12.0,55,6217815,53,1:42.608,197.002,1
894,1,131,2,5,10.0,55,6218956,53,1:42.539,197.134,1
894,4,6,5,6,8.0,55,6219890,54,1:42.709,196.808,1
894,3,131,4,7,6.0,55,6220399,54,1:42.471,197.265,1
894,18,1,11,8,4.0,55,6225963,45,1:43.073,196.113,1
894,13,6,6,9,2.0,55,6228091,47,1:42.954,196.34,1
894,815,1,10,10,1.0,55,6228856,47,1:42.973,196.303,1
894,821,15,8,11,0.0,55,6229691,55,1:42.744,196.741,1
894,822,3,17,12,0.0,55,6240750,44,1:43.869,194.61,1
894,813,3,18,13,0.0,55,6243714,43,1:44.136,194.111,1
894,819,207,19,14,0.0,55,6257279,54,1:44.477,193.477,1
894,823,207,20,15,0.0,55,6258202,55,1:44.375,193.667,1
894,824,206,22,16,0.0,55,6261671,54,1:44.991,192.53,1
894,820,206,21,17,0.0,55,6266599,48,1:45.408,191.769,1
895,20,9,2,1,25.0,53,5209301,39,1:35.317,219.322,1
895,17,9,1,2,18.0,53,5216430,44,1:34.587,221.015,1
895,154,208,4,3,15.0,53,5219211,48,1:35.991,217.782,1
895,4,6,8,4,12.0,53,5254906,39,1:35.877,218.041,1
895,8,208,9,5,10.0,53,5256626,35,1:35.516,218.865,1
895,807,15,7,6,8.0,53,5260916,33,1:36.482,216.674,1
895,821,15,14,7,6.0,53,5280931,50,1:36.499,216.636,1
895,3,131,6,8,4.0,53,5281324,46,1:34.650,220.868,1
895,18,1,10,9,2.0,53,5290122,53,1:35.549,218.79,1
895,13,6,5,10,1.0,53,5298564,30,1:37.001,215.515,1
895,814,10,12,11,0.0,53,5307873,41,1:37.407,214.617,1
896,20,9,1,1,25.0,60,5472187,54,1:28.116,209.383,1
896,3,131,2,2,18.0,60,5502010,49,1:28.816,207.732,1
896,154,208,17,3,15.0,60,5512079,57,1:28.796,207.779,1
896,13,6,5,4,12.0,60,5513879,54,1:28.886,207.569,1
896,815,1,9,5,10.0,60,5516016,59,1:28.503,208.467,1
896,1,131,3,6,8.0,60,5524662,53,1:29.052,207.182,1
896,8,208,6,7,6.0,60,5540175,60,1:27.679,210.426,1
896,814,10,12,8,4.0,60,5545055,58,1:29.300,206.606,1
896,16,10,13,9,2.0,60,5546921,60,1:28.419,208.665,1
896,817,5,11,10,1.0,60,5548424,60,1:28.831,207.697,1
896,4,6,8,11,0.0,60,5550484,58,1:28.709,207.983,1
896,813,3,18,12,0.0,60,5551138,56,1:29.012,207.275,1
897,20,9,2,1,25.0,55,5886106,51,1:43.893,192.451,1
897,17,9,1,2,18.0,55,5916935,49,1:44.364,191.583,1
897,3,131,3,3,15.0,55,5919756,51,1:44.458,191.41,1
897,154,208,6,4,12.0,55,5920908,54,1:44.301,191.699,1
897,4,6,10,5,10.0,55,5953287,55,1:43.434,193.305,1
897,814,10,11,6,8.0,55,5964280,55,1:45.786,189.007,1
897,1,131,4,7,6.0,55,5965373,47,1:45.463,189.586,1
897,13,6,7,8,4.0,55,5968992,52,1:45.447,189.615,1
897,815,1,8,9,2.0,55,5977304,51,1:45.435,189.637,1
897,16,10,17,10,1.0,55,5979363,48,1:45.609,189.324,1
897,813,3,14,11,0.0,55,5982095,55,1:45.530,189.466,1
897,18,1,12,12,0.0,55,5989873,43,1:46.336,188.03,1
897,821,15,16,13,0.0,55,5990401,43,1:45.974,188.672,1
898,20,9,1,1,25.0,56,5957148,54,1:39.856,198.754,1
898,154,208,3,2,18.0,56,5963432,52,1:40.445,197.588,1
898,17,9,2,3,15.0,56,5965544,52,1:40.591,197.301,1
898,1,131,5,4,12.0,56,5984506,50,1:40.818,196.857,1
898,4,6,6,5,10.0,56,5986740,52,1:41.186,196.141,1
898,807,15,4,6,8.0,56,5987548,54,1:40.952,196.596,1
898,815,1,7,7,6.0,56,6003840,47,1:41.830,194.901,1
898,822,3,9,8,4.0,56,6011657,54,1:40.492,197.496,1
898,3,131,12,9,2.0,56,6016289,51,1:41.133,196.244,1
898,18,1,15,10,1.0,56,6034426,50,1:41.285,195.95,1
898,817,5,10,11,0.0,56,6038152,45,1:42.119,194.349,1
898,818,5,14,12,0.0,56,6061722,52,1:41.320,195.882,1
898,13,6,13,13,0.0,56,6044062,53,1:41.209,196.097,1
898,821,15,20,14,0.0,56,6048855,51,1:41.401,195.725,1
898,5,208,8,15,0.0,56,6052211,52,1:41.028,196.448,1
898,814,10,11,16,0.0,56,6054001,54,1:41.148,196.215,1
899,20,9,1,1,25.0,71,5556300,51,1:15.624,205.125,1
899,17,9,4,2,18.0,71,5566752,51,1:15.436,205.636,1
899,4,6,3,3,15.0,71,5575213,50,1:15.496,205.473,1
899,18,1,14,4,12.0,71,5593660,52,1:16.450,202.909,1
899,3,131,2,5,10.0,71,5595348,60,1:16.442,202.93,1
